ID,Pred
2026_3402_3450,0.61004
2026_3402_3451,0.52938
2026_3402_3452,0.10396
2026_3402_3453,0.21674
2026_3402_3454,0.57082
2026_3402_3455,0.55680
2026_3402_3456,0.41633
2026_3402_3457,0.65136
2026_3402_3458,0.18121
2026_3402_3459,0.53366
2026_3402_3460,0.68756
2026_3402_3461,0.44947
2026_3402_3462,0.25372
2026_3402_3463,0.48450
2026_3402_3464,0.24267
2026_3402_3465,0.23211
2026_3402_3466,0.54239
2026_3402_3467,0.44448
2026_3402_3468,0.82030
2026_3402_3469,0.40750
2026_3402_3470,0.46779
2026_3402_3471,0.20750
2026_3402_3472,0.51259
2026_3402_3473,0.32232
2026_3402_3474,0.64730
2026_3402_3475,0.26203
2026_3402_3476,0.78547
2026_3402_3477,0.67704
2026_3402_3478,0.78719
2026_3402_3479,0.78839
2026_3402_3480,0.38720
2026_3402_3481,0.73867
2026_3403_3404,0.88125
2026_3403_3405,0.89061
2026_3403_3406,0.89879
2026_3403_3407,0.82565
2026_3403_3408,0.88615
2026_3403_3409,0.86908
2026_3403_3410,0.90542
2026_3403_3411,0.82730
2026_3403_3412,0.90471
2026_3403_3413,0.90144
2026_3403_3414,0.87799
2026_3403_3415,0.89694
2026_3403_3416,0.87270
2026_3403_3417,0.09859
2026_3403_3418,0.87390
2026_3403_3419,0.89650
2026_3403_3420,0.90432
2026_3403_3421,0.88973
2026_3403_3422,0.87669
2026_3403_3423,0.86080
2026_3403_3424,0.87997
2026_3403_3425,0.68074
2026_3403_3426,0.83765
2026_3403_3427,0.75301
2026_3403_3428,0.68081
2026_3403_3429,0.86894
2026_3403_3430,0.90536
2026_3403_3431,0.89384
2026_3403_3433,0.89005
2026_3403_3434,0.85350
2026_3403_3435,0.32372
2026_3403_3436,0.82217
2026_3403_3437,0.64255
2026_3403_3438,0.50350
2026_3403_3439,0.72227
2026_3403_3441,0.85496
2026_3403_3442,0.82659
2026_3403_3443,0.88032
2026_3403_3444,0.89975
2026_3403_3447,0.87841
2026_3403_3448,0.87141
2026_3403_3449,0.40790
2026_3403_3450,0.90641
2026_3403_3451,0.87461
2026_3403_3452,0.28194
2026_3403_3453,0.84699
2026_3403_3454,0.88297
2026_3403_3455,0.89632
2026_3403_3456,0.90606
2026_3403_3457,0.90338
2026_3403_3458,0.81224
2026_3403_3459,0.90844
2026_3403_3460,0.90143
2026_3403_3461,0.87610
2026_3403_3462,0.86304
2026_3403_3463,0.88115
2026_3403_3464,0.88385
2026_3403_3465,0.86896
2026_3403_3466,0.90937
2026_3403_3467,0.90625
2026_3403_3468,0.83199
2026_3403_3469,0.88263
2026_3403_3470,0.88036
2026_3403_3471,0.88002
2026_3403_3472,0.90336
2026_3403_3473,0.86636
2026_3403_3474,0.85333
2026_3403_3475,0.89744
2026_3403_3476,0.89713
2026_3403_3477,0.87996
2026_3403_3478,0.89757
2026_3403_3479,0.89842
2026_3403_3480,0.89648
2026_3403_3481,0.85773
2026_3404_3405,0.28891
2026_3404_3406,0.38339
2026_3404_3407,0.15142
2026_3404_3408,0.27745
2026_3404_3409,0.23334
2026_3404_3410,0.28860
2026_3404_3411,0.69465
2026_3404_3412,0.32279
2026_3404_3413,0.16431
2026_3404_3414,0.17417
2026_3404_3415,0.53428
2026_3404_3416,0.16584
2026_3404_3417,0.08654
2026_3404_3418,0.69077
2026_3404_3419,0.29952
2026_3404_3420,0.34466
2026_3404_3421,0.71515
2026_3404_3422,0.51589
2026_3404_3423,0.66304
2026_3404_3424,0.18915
2026_3404_3425,0.11135
2026_3404_3426,0.46230
2026_3404_3427,0.20345
2026_3404_3428,0.11444
2026_3404_3429,0.43644
2026_3404_3430,0.23953
2026_3404_3431,0.50102
2026_3404_3433,0.29551
2026_3404_3434,0.80522
2026_3404_3435,0.09239
2026_3404_3436,0.12703
2026_3404_3437,0.10618
2026_3404_3438,0.11673
2026_3404_3439,0.12350
2026_3404_3441,0.79583
2026_3404_3442,0.16804
2026_3404_3443,0.67519
2026_3404_3444,0.62502
2026_3404_3447,0.66601
2026_3404_3448,0.16093
2026_3404_3449,0.09773
2026_3404_3450,0.53214
2026_3404_3451,0.53777
2026_3404_3452,0.08627
2026_3404_3453,0.13555
2026_3404_3454,0.37918
2026_3404_3455,0.61961
2026_3404_3456,0.36167
2026_3404_3457,0.58940
2026_3404_3458,0.16348
2026_3404_3459,0.38466
2026_3404_3460,0.59874
2026_3404_3461,0.28958
2026_3404_3462,0.36615
2026_3404_3463,0.49347
2026_3404_3464,0.16862
2026_3404_3465,0.19960
2026_3404_3466,0.39097
2026_3404_3467,0.41340
2026_3404_3468,0.79005
2026_3404_3469,0.64460
2026_3404_3470,0.48799
2026_3404_3471,0.18400
2026_3404_3472,0.37193
2026_3404_3473,0.19868
2026_3404_3474,0.54349
2026_3404_3475,0.17494
2026_3404_3476,0.72525
2026_3404_3477,0.72115
2026_3404_3478,0.74277
2026_3404_3479,0.76387
2026_3404_3480,0.37544
2026_3404_3481,0.66080
2026_3405_3406,0.52825
2026_3405_3407,0.20514
2026_3405_3408,0.43255
2026_3405_3409,0.44941
2026_3405_3410,0.62393
2026_3405_3411,0.78985
2026_3405_3412,0.53507
2026_3405_3413,0.48504
2026_3405_3414,0.25860
2026_3405_3415,0.72560
2026_3405_3416,0.35163
2026_3405_3417,0.08781
2026_3405_3418,0.82528
2026_3405_3419,0.51728
2026_3405_3420,0.46776
2026_3405_3421,0.79933
2026_3405_3422,0.72999
2026_3405_3423,0.84204
2026_3405_3424,0.27581
2026_3405_3425,0.10365
2026_3405_3426,0.76515
2026_3405_3427,0.29249
2026_3405_3428,0.22294
2026_3405_3429,0.79857
2026_3405_3430,0.57622
2026_3405_3431,0.74236
2026_3405_3433,0.61641
2026_3405_3434,0.78607
2026_3405_3435,0.09166
2026_3405_3436,0.19715
2026_3405_3437,0.11611
2026_3405_3438,0.16026
2026_3405_3439,0.09995
2026_3405_3441,0.79224
2026_3405_3442,0.20939
2026_3405_3443,0.77587
2026_3405_3444,0.72535
2026_3405_3447,0.76353
2026_3405_3448,0.27100
2026_3405_3449,0.09503
2026_3405_3450,0.75823
2026_3405_3451,0.79094
2026_3405_3452,0.08813
2026_3405_3453,0.30225
2026_3405_3454,0.76494
2026_3405_3455,0.70143
2026_3405_3456,0.51811
2026_3405_3457,0.77382
2026_3405_3458,0.23254
2026_3405_3459,0.62194
2026_3405_3460,0.79576
2026_3405_3461,0.55538
2026_3405_3462,0.58126
2026_3405_3463,0.67753
2026_3405_3464,0.46013
2026_3405_3465,0.41935
2026_3405_3466,0.66589
2026_3405_3467,0.62752
2026_3405_3468,0.81542
2026_3405_3469,0.73407
2026_3405_3470,0.71858
2026_3405_3471,0.29845
2026_3405_3472,0.67280
2026_3405_3473,0.39484
2026_3405_3474,0.82664
2026_3405_3475,0.28458
2026_3405_3476,0.85281
2026_3405_3477,0.74273
2026_3405_3478,0.85892
2026_3405_3479,0.82894
2026_3405_3480,0.63547
2026_3405_3481,0.79636
2026_3406_3407,0.17164
2026_3406_3408,0.34043
2026_3406_3409,0.27948
2026_3406_3410,0.46499
2026_3406_3411,0.74263
2026_3406_3412,0.48532
2026_3406_3413,0.45134
2026_3406_3414,0.26379
2026_3406_3415,0.54016
2026_3406_3416,0.29650
2026_3406_3417,0.08841
2026_3406_3418,0.72995
2026_3406_3419,0.42485
2026_3406_3420,0.49071
2026_3406_3421,0.74104
2026_3406_3422,0.50699
2026_3406_3423,0.67037
2026_3406_3424,0.32456
2026_3406_3425,0.10533
2026_3406_3426,0.46061
2026_3406_3427,0.20158
2026_3406_3428,0.14161
2026_3406_3429,0.63972
2026_3406_3430,0.48038
2026_3406_3431,0.59220
2026_3406_3433,0.51152
2026_3406_3434,0.75455
2026_3406_3435,0.08718
2026_3406_3436,0.19117
2026_3406_3437,0.11886
2026_3406_3438,0.12057
2026_3406_3439,0.11987
2026_3406_3441,0.67589
2026_3406_3442,0.22457
2026_3406_3443,0.59553
2026_3406_3444,0.59516
2026_3406_3447,0.57023
2026_3406_3448,0.22930
2026_3406_3449,0.09280
2026_3406_3450,0.60198
2026_3406_3451,0.44116
2026_3406_3452,0.08807
2026_3406_3453,0.23977
2026_3406_3454,0.62685
2026_3406_3455,0.58628
2026_3406_3456,0.50805
2026_3406_3457,0.72257
2026_3406_3458,0.21041
2026_3406_3459,0.59808
2026_3406_3460,0.68086
2026_3406_3461,0.37953
2026_3406_3462,0.38874
2026_3406_3463,0.54213
2026_3406_3464,0.29885
2026_3406_3465,0.31642
2026_3406_3466,0.57789
2026_3406_3467,0.65725
2026_3406_3468,0.72078
2026_3406_3469,0.56792
2026_3406_3470,0.42262
2026_3406_3471,0.30639
2026_3406_3472,0.53628
2026_3406_3473,0.32066
2026_3406_3474,0.61282
2026_3406_3475,0.40116
2026_3406_3476,0.78038
2026_3406_3477,0.68641
2026_3406_3478,0.84559
2026_3406_3479,0.82021
2026_3406_3480,0.45925
2026_3406_3481,0.67449
2026_3407_3408,0.67065
2026_3407_3409,0.63692
2026_3407_3410,0.83918
2026_3407_3411,0.82450
2026_3407_3412,0.77019
2026_3407_3413,0.73983
2026_3407_3414,0.47061
2026_3407_3415,0.83143
2026_3407_3416,0.56257
2026_3407_3417,0.08628
2026_3407_3418,0.83188
2026_3407_3419,0.77929
2026_3407_3420,0.76503
2026_3407_3421,0.84658
2026_3407_3422,0.76046
2026_3407_3423,0.82187
2026_3407_3424,0.50685
2026_3407_3425,0.16338
2026_3407_3426,0.73340
2026_3407_3427,0.46392
2026_3407_3428,0.25421
2026_3407_3429,0.81773
2026_3407_3430,0.64178
2026_3407_3431,0.78519
2026_3407_3433,0.70046
2026_3407_3434,0.83171
2026_3407_3435,0.10985
2026_3407_3436,0.40777
2026_3407_3437,0.20893
2026_3407_3438,0.20976
2026_3407_3439,0.22614
2026_3407_3441,0.81613
2026_3407_3442,0.39237
2026_3407_3443,0.81430
2026_3407_3444,0.79472
2026_3407_3447,0.73154
2026_3407_3448,0.65345
2026_3407_3449,0.12754
2026_3407_3450,0.85817
2026_3407_3451,0.79280
2026_3407_3452,0.08898
2026_3407_3453,0.45613
2026_3407_3454,0.77819
2026_3407_3455,0.79097
2026_3407_3456,0.79115
2026_3407_3457,0.81115
2026_3407_3458,0.55256
2026_3407_3459,0.79657
2026_3407_3460,0.78592
2026_3407_3461,0.66229
2026_3407_3462,0.74463
2026_3407_3463,0.76005
2026_3407_3464,0.64024
2026_3407_3465,0.53800
2026_3407_3466,0.83045
2026_3407_3467,0.85546
2026_3407_3468,0.78194
2026_3407_3469,0.80232
2026_3407_3470,0.80074
2026_3407_3471,0.58688
2026_3407_3472,0.82180
2026_3407_3473,0.54360
2026_3407_3474,0.80562
2026_3407_3475,0.67122
2026_3407_3476,0.86547
2026_3407_3477,0.79559
2026_3407_3478,0.85106
2026_3407_3479,0.87136
2026_3407_3480,0.82841
2026_3407_3481,0.80843
2026_3408_3409,0.44989
2026_3408_3410,0.55655
2026_3408_3411,0.79157
2026_3408_3412,0.57960
2026_3408_3413,0.48152
2026_3408_3414,0.24264
2026_3408_3415,0.67096
2026_3408_3416,0.35054
2026_3408_3417,0.08552
2026_3408_3418,0.80466
2026_3408_3419,0.52118
2026_3408_3420,0.62029
2026_3408_3421,0.83264
2026_3408_3422,0.56105
2026_3408_3423,0.79456
2026_3408_3424,0.21224
2026_3408_3425,0.11118
2026_3408_3426,0.49457
2026_3408_3427,0.29096
2026_3408_3428,0.15680
2026_3408_3429,0.73483
2026_3408_3430,0.50631
2026_3408_3431,0.66699
2026_3408_3433,0.61678
2026_3408_3434,0.76566
2026_3408_3435,0.09568
2026_3408_3436,0.17051
2026_3408_3437,0.11322
2026_3408_3438,0.11847
2026_3408_3439,0.11478
2026_3408_3441,0.80464
2026_3408_3442,0.28208
2026_3408_3443,0.65629
2026_3408_3444,0.73880
2026_3408_3447,0.71355
2026_3408_3448,0.22774
2026_3408_3449,0.11355
2026_3408_3450,0.68076
2026_3408_3451,0.68389
2026_3408_3452,0.09138
2026_3408_3453,0.21703
2026_3408_3454,0.74758
2026_3408_3455,0.70374
2026_3408_3456,0.70808
2026_3408_3457,0.79461
2026_3408_3458,0.27868
2026_3408_3459,0.67159
2026_3408_3460,0.78178
2026_3408_3461,0.44934
2026_3408_3462,0.46370
2026_3408_3463,0.56488
2026_3408_3464,0.30574
2026_3408_3465,0.37042
2026_3408_3466,0.72583
2026_3408_3467,0.68797
2026_3408_3468,0.74870
2026_3408_3469,0.66283
2026_3408_3470,0.57090
2026_3408_3471,0.31367
2026_3408_3472,0.65308
2026_3408_3473,0.39848
2026_3408_3474,0.69653
2026_3408_3475,0.41908
2026_3408_3476,0.84323
2026_3408_3477,0.74173
2026_3408_3478,0.84281
2026_3408_3479,0.79995
2026_3408_3480,0.57193
2026_3408_3481,0.75185
2026_3409_3410,0.64948
2026_3409_3411,0.81567
2026_3409_3412,0.65081
2026_3409_3413,0.49049
2026_3409_3414,0.30776
2026_3409_3415,0.76922
2026_3409_3416,0.25352
2026_3409_3417,0.09537
2026_3409_3418,0.86260
2026_3409_3419,0.64316
2026_3409_3420,0.63724
2026_3409_3421,0.84292
2026_3409_3422,0.73984
2026_3409_3423,0.84754
2026_3409_3424,0.45729
2026_3409_3425,0.11458
2026_3409_3426,0.73026
2026_3409_3427,0.32112
2026_3409_3428,0.19034
2026_3409_3429,0.80435
2026_3409_3430,0.56185
2026_3409_3431,0.70979
2026_3409_3433,0.68814
2026_3409_3434,0.83633
2026_3409_3435,0.11396
2026_3409_3436,0.28875
2026_3409_3437,0.15873
2026_3409_3438,0.20850
2026_3409_3439,0.13102
2026_3409_3441,0.82703
2026_3409_3442,0.26201
2026_3409_3443,0.84261
2026_3409_3444,0.78947
2026_3409_3447,0.77718
2026_3409_3448,0.30036
2026_3409_3449,0.12940
2026_3409_3450,0.80103
2026_3409_3451,0.73049
2026_3409_3452,0.08972
2026_3409_3453,0.29010
2026_3409_3454,0.75479
2026_3409_3455,0.74789
2026_3409_3456,0.68134
2026_3409_3457,0.82493
2026_3409_3458,0.34560
2026_3409_3459,0.63029
2026_3409_3460,0.82391
2026_3409_3461,0.58694
2026_3409_3462,0.63464
2026_3409_3463,0.76580
2026_3409_3464,0.48550
2026_3409_3465,0.36398
2026_3409_3466,0.72698
2026_3409_3467,0.74169
2026_3409_3468,0.81577
2026_3409_3469,0.80121
2026_3409_3470,0.74105
2026_3409_3471,0.34023
2026_3409_3472,0.67180
2026_3409_3473,0.54784
2026_3409_3474,0.83465
2026_3409_3475,0.44095
2026_3409_3476,0.88309
2026_3409_3477,0.82630
2026_3409_3478,0.87476
2026_3409_3479,0.87337
2026_3409_3480,0.66830
2026_3409_3481,0.81447
2026_3410_3411,0.79447
2026_3410_3412,0.36575
2026_3410_3413,0.28467
2026_3410_3414,0.21134
2026_3410_3415,0.62614
2026_3410_3416,0.24224
2026_3410_3417,0.08669
2026_3410_3418,0.79030
2026_3410_3419,0.47006
2026_3410_3420,0.43465
2026_3410_3421,0.79085
2026_3410_3422,0.52972
2026_3410_3423,0.79253
2026_3410_3424,0.24275
2026_3410_3425,0.09850
2026_3410_3426,0.48286
2026_3410_3427,0.15226
2026_3410_3428,0.14029
2026_3410_3429,0.69669
2026_3410_3430,0.39747
2026_3410_3431,0.50203
2026_3410_3433,0.44942
2026_3410_3434,0.80648
2026_3410_3435,0.08909
2026_3410_3436,0.15000
2026_3410_3437,0.10313
2026_3410_3438,0.11330
2026_3410_3439,0.11374
2026_3410_3441,0.75332
2026_3410_3442,0.18575
2026_3410_3443,0.66253
2026_3410_3444,0.60401
2026_3410_3447,0.53204
2026_3410_3448,0.25389
2026_3410_3449,0.09670
2026_3410_3450,0.56709
2026_3410_3451,0.60998
2026_3410_3452,0.08506
2026_3410_3453,0.18950
2026_3410_3454,0.71006
2026_3410_3455,0.57154
2026_3410_3456,0.44765
2026_3410_3457,0.69191
2026_3410_3458,0.21177
2026_3410_3459,0.51266
2026_3410_3460,0.68408
2026_3410_3461,0.35236
2026_3410_3462,0.53927
2026_3410_3463,0.56316
2026_3410_3464,0.29801
2026_3410_3465,0.25783
2026_3410_3466,0.55678
2026_3410_3467,0.61696
2026_3410_3468,0.77339
2026_3410_3469,0.68103
2026_3410_3470,0.53944
2026_3410_3471,0.24409
2026_3410_3472,0.48203
2026_3410_3473,0.24955
2026_3410_3474,0.65307
2026_3410_3475,0.32114
2026_3410_3476,0.85394
2026_3410_3477,0.77032
2026_3410_3478,0.83390
2026_3410_3479,0.86841
2026_3410_3480,0.42055
2026_3410_3481,0.71458
2026_3411_3412,0.16742
2026_3411_3413,0.18715
2026_3411_3414,0.12576
2026_3411_3415,0.17575
2026_3411_3416,0.15943
2026_3411_3417,0.10077
2026_3411_3418,0.27931
2026_3411_3419,0.13194
2026_3411_3420,0.18555
2026_3411_3421,0.28278
2026_3411_3422,0.23093
2026_3411_3423,0.46855
2026_3411_3424,0.14845
2026_3411_3425,0.11079
2026_3411_3426,0.16058
2026_3411_3427,0.20517
2026_3411_3428,0.13996
2026_3411_3429,0.21752
2026_3411_3430,0.24773
2026_3411_3431,0.27414
2026_3411_3433,0.18959
2026_3411_3434,0.41472
2026_3411_3435,0.09829
2026_3411_3436,0.13637
2026_3411_3437,0.12634
2026_3411_3438,0.13540
2026_3411_3439,0.11179
2026_3411_3441,0.29236
2026_3411_3442,0.12863
2026_3411_3443,0.25354
2026_3411_3444,0.25015
2026_3411_3447,0.48918
2026_3411_3448,0.14128
2026_3411_3449,0.11095
2026_3411_3450,0.18151
2026_3411_3451,0.23237
2026_3411_3452,0.09845
2026_3411_3453,0.12424
2026_3411_3454,0.35195
2026_3411_3455,0.22574
2026_3411_3456,0.20011
2026_3411_3457,0.31619
2026_3411_3458,0.11128
2026_3411_3459,0.22610
2026_3411_3460,0.36469
2026_3411_3461,0.22033
2026_3411_3462,0.16198
2026_3411_3463,0.23548
2026_3411_3464,0.13980
2026_3411_3465,0.13060
2026_3411_3466,0.18913
2026_3411_3467,0.15229
2026_3411_3468,0.63906
2026_3411_3469,0.18251
2026_3411_3470,0.15202
2026_3411_3471,0.11977
2026_3411_3472,0.19533
2026_3411_3473,0.15940
2026_3411_3474,0.31302
2026_3411_3475,0.13517
2026_3411_3476,0.37696
2026_3411_3477,0.25580
2026_3411_3478,0.48031
2026_3411_3479,0.34742
2026_3411_3480,0.18674
2026_3411_3481,0.45004
2026_3412_3413,0.38169
2026_3412_3414,0.20393
2026_3412_3415,0.67148
2026_3412_3416,0.23721
2026_3412_3417,0.08490
2026_3412_3418,0.70788
2026_3412_3419,0.45941
2026_3412_3420,0.39181
2026_3412_3421,0.73522
2026_3412_3422,0.44220
2026_3412_3423,0.73468
2026_3412_3424,0.22673
2026_3412_3425,0.13947
2026_3412_3426,0.43558
2026_3412_3427,0.22341
2026_3412_3428,0.12780
2026_3412_3429,0.68230
2026_3412_3430,0.34059
2026_3412_3431,0.48012
2026_3412_3433,0.42974
2026_3412_3434,0.76757
2026_3412_3435,0.08708
2026_3412_3436,0.17185
2026_3412_3437,0.12126
2026_3412_3438,0.10247
2026_3412_3439,0.13214
2026_3412_3441,0.75610
2026_3412_3442,0.17399
2026_3412_3443,0.54374
2026_3412_3444,0.58365
2026_3412_3447,0.59046
2026_3412_3448,0.30453
2026_3412_3449,0.10118
2026_3412_3450,0.75567
2026_3412_3451,0.53297
2026_3412_3452,0.09335
2026_3412_3453,0.19717
2026_3412_3454,0.70286
2026_3412_3455,0.54805
2026_3412_3456,0.53254
2026_3412_3457,0.63034
2026_3412_3458,0.19754
2026_3412_3459,0.63668
2026_3412_3460,0.64817
2026_3412_3461,0.37137
2026_3412_3462,0.41958
2026_3412_3463,0.51686
2026_3412_3464,0.35049
2026_3412_3465,0.26969
2026_3412_3466,0.57381
2026_3412_3467,0.58041
2026_3412_3468,0.76392
2026_3412_3469,0.52673
2026_3412_3470,0.51993
2026_3412_3471,0.28237
2026_3412_3472,0.48235
2026_3412_3473,0.21916
2026_3412_3474,0.51793
2026_3412_3475,0.33513
2026_3412_3476,0.83107
2026_3412_3477,0.64798
2026_3412_3478,0.81382
2026_3412_3479,0.81919
2026_3412_3480,0.61147
2026_3412_3481,0.67983
2026_3413_3414,0.24713
2026_3413_3415,0.59981
2026_3413_3416,0.34336
2026_3413_3417,0.08468
2026_3413_3418,0.70096
2026_3413_3419,0.40361
2026_3413_3420,0.44505
2026_3413_3421,0.70114
2026_3413_3422,0.71600
2026_3413_3423,0.78008
2026_3413_3424,0.26970
2026_3413_3425,0.11743
2026_3413_3426,0.55247
2026_3413_3427,0.22251
2026_3413_3428,0.15606
2026_3413_3429,0.77444
2026_3413_3430,0.45994
2026_3413_3431,0.63811
2026_3413_3433,0.58241
2026_3413_3434,0.74539
2026_3413_3435,0.08349
2026_3413_3436,0.15008
2026_3413_3437,0.10756
2026_3413_3438,0.12304
2026_3413_3439,0.10857
2026_3413_3441,0.72647
2026_3413_3442,0.19458
2026_3413_3443,0.63176
2026_3413_3444,0.65602
2026_3413_3447,0.57124
2026_3413_3448,0.33420
2026_3413_3449,0.09439
2026_3413_3450,0.63278
2026_3413_3451,0.56673
2026_3413_3452,0.09100
2026_3413_3453,0.24450
2026_3413_3454,0.78808
2026_3413_3455,0.62385
2026_3413_3456,0.47866
2026_3413_3457,0.76758
2026_3413_3458,0.25418
2026_3413_3459,0.55487
2026_3413_3460,0.77692
2026_3413_3461,0.52763
2026_3413_3462,0.43062
2026_3413_3463,0.68392
2026_3413_3464,0.43834
2026_3413_3465,0.39261
2026_3413_3466,0.52485
2026_3413_3467,0.61047
2026_3413_3468,0.78601
2026_3413_3469,0.60915
2026_3413_3470,0.56399
2026_3413_3471,0.29678
2026_3413_3472,0.60258
2026_3413_3473,0.24646
2026_3413_3474,0.70664
2026_3413_3475,0.41801
2026_3413_3476,0.82188
2026_3413_3477,0.67948
2026_3413_3478,0.87966
2026_3413_3479,0.84513
2026_3413_3480,0.47512
2026_3413_3481,0.70581
2026_3414_3415,0.81846
2026_3414_3416,0.47104
2026_3414_3417,0.08216
2026_3414_3418,0.76672
2026_3414_3419,0.69497
2026_3414_3420,0.71149
2026_3414_3421,0.79068
2026_3414_3422,0.71968
2026_3414_3423,0.80570
2026_3414_3424,0.39289
2026_3414_3425,0.15310
2026_3414_3426,0.63866
2026_3414_3427,0.37067
2026_3414_3428,0.27647
2026_3414_3429,0.78287
2026_3414_3430,0.58563
2026_3414_3431,0.70625
2026_3414_3433,0.71040
2026_3414_3434,0.79337
2026_3414_3435,0.09884
2026_3414_3436,0.41458
2026_3414_3437,0.14857
2026_3414_3438,0.19356
2026_3414_3439,0.20536
2026_3414_3441,0.80576
2026_3414_3442,0.31262
2026_3414_3443,0.80231
2026_3414_3444,0.78098
2026_3414_3447,0.67001
2026_3414_3448,0.62615
2026_3414_3449,0.13396
2026_3414_3450,0.85127
2026_3414_3451,0.77874
2026_3414_3452,0.08719
2026_3414_3453,0.39860
2026_3414_3454,0.74536
2026_3414_3455,0.77853
2026_3414_3456,0.74547
2026_3414_3457,0.71885
2026_3414_3458,0.49789
2026_3414_3459,0.77423
2026_3414_3460,0.78246
2026_3414_3461,0.67845
2026_3414_3462,0.75984
2026_3414_3463,0.77345
2026_3414_3464,0.60758
2026_3414_3465,0.44735
2026_3414_3466,0.78055
2026_3414_3467,0.79682
2026_3414_3468,0.77585
2026_3414_3469,0.76782
2026_3414_3470,0.77355
2026_3414_3471,0.52057
2026_3414_3472,0.75367
2026_3414_3473,0.54655
2026_3414_3474,0.78716
2026_3414_3475,0.54323
2026_3414_3476,0.86299
2026_3414_3477,0.79564
2026_3414_3478,0.83476
2026_3414_3479,0.87326
2026_3414_3480,0.81036
2026_3414_3481,0.78082
2026_3415_3416,0.18273
2026_3415_3417,0.08989
2026_3415_3418,0.60834
2026_3415_3419,0.28589
2026_3415_3420,0.30004
2026_3415_3421,0.71677
2026_3415_3422,0.27863
2026_3415_3423,0.67870
2026_3415_3424,0.15432
2026_3415_3425,0.09360
2026_3415_3426,0.26367
2026_3415_3427,0.15618
2026_3415_3428,0.14410
2026_3415_3429,0.46024
2026_3415_3430,0.34422
2026_3415_3431,0.30155
2026_3415_3433,0.29740
2026_3415_3434,0.78313
2026_3415_3435,0.08793
2026_3415_3436,0.13336
2026_3415_3437,0.10788
2026_3415_3438,0.11003
2026_3415_3439,0.10063
2026_3415_3441,0.72975
2026_3415_3442,0.14834
2026_3415_3443,0.51290
2026_3415_3444,0.39702
2026_3415_3447,0.52774
2026_3415_3448,0.15584
2026_3415_3449,0.09351
2026_3415_3450,0.56345
2026_3415_3451,0.62176
2026_3415_3452,0.08520
2026_3415_3453,0.13740
2026_3415_3454,0.53193
2026_3415_3455,0.35959
2026_3415_3456,0.35269
2026_3415_3457,0.42086
2026_3415_3458,0.13157
2026_3415_3459,0.48994
2026_3415_3460,0.56752
2026_3415_3461,0.28296
2026_3415_3462,0.37416
2026_3415_3463,0.35274
2026_3415_3464,0.17101
2026_3415_3465,0.15414
2026_3415_3466,0.46118
2026_3415_3467,0.36871
2026_3415_3468,0.77706
2026_3415_3469,0.41254
2026_3415_3470,0.37000
2026_3415_3471,0.17256
2026_3415_3472,0.39069
2026_3415_3473,0.20331
2026_3415_3474,0.47845
2026_3415_3475,0.18532
2026_3415_3476,0.79405
2026_3415_3477,0.62402
2026_3415_3478,0.78185
2026_3415_3479,0.76021
2026_3415_3480,0.35509
2026_3415_3481,0.60672
2026_3416_3417,0.08435
2026_3416_3418,0.87618
2026_3416_3419,0.68340
2026_3416_3420,0.76952
2026_3416_3421,0.86008
2026_3416_3422,0.84338
2026_3416_3423,0.88438
2026_3416_3424,0.34150
2026_3416_3425,0.15033
2026_3416_3426,0.77656
2026_3416_3427,0.31286
2026_3416_3428,0.17879
2026_3416_3429,0.83441
2026_3416_3430,0.62697
2026_3416_3431,0.81499
2026_3416_3433,0.80893
2026_3416_3434,0.81515
2026_3416_3435,0.10569
2026_3416_3436,0.23357
2026_3416_3437,0.13306
2026_3416_3438,0.16460
2026_3416_3439,0.13272
2026_3416_3441,0.83756
2026_3416_3442,0.30324
2026_3416_3443,0.83363
2026_3416_3444,0.84730
2026_3416_3447,0.83696
2026_3416_3448,0.52055
2026_3416_3449,0.13532
2026_3416_3450,0.81401
2026_3416_3451,0.75326
2026_3416_3452,0.09480
2026_3416_3453,0.30819
2026_3416_3454,0.86706
2026_3416_3455,0.82856
2026_3416_3456,0.76238
2026_3416_3457,0.85939
2026_3416_3458,0.41529
2026_3416_3459,0.71966
2026_3416_3460,0.85908
2026_3416_3461,0.73179
2026_3416_3462,0.67413
